Date/Time,Latitude,Longitude,License Plate,License State
1462534513000,39.29239735122937,-76.66190914642695,29094 C/A,MD
1462534529000,39.29312669742323,-76.66138070401301,DVC408,MD
1462534546000,39.29123649091132,-76.65024183076285,A417705,MD
1462534636000,39.28221760811991,-76.65772840445538,A985769,MD
1462534711000,39.2928493723633,-76.64885535066662,LMW825,MD
1462534775000,39.282261960059465,-76.6576610284106,A038470,MD
1462534814000,39.296981389978924,-76.6548196939215,3CNP576,MD
1462534938000,39.29284783599411,-76.64891612453918,60027 B/Y,MD
1462534957000,39.28752617118904,-76.65327574006714,87082 B/Y,MD
1462535025000,39.29378851280464,-76.64869782503604,14563 C/C,MD
1462535264000,39.28751435292935,-76.65325669942281,A602474,MD
1462535327000,39.28683770519442,-76.65381832505962,WNP447,MD
1462535365000,39.28683364264997,-76.6539015692685,9BLQ34,MD
1462535388000,39.29142520113286,-76.64978745084194,A158151,MD
1462535394000,39.29304113603877,-76.64871599770011,A625639,MD
1462535407000,39.29378764445427,-76.64871653502055,A039346,MD
1462535427000,39.29197499189434,-76.64956398704264,A222421,MD
1462535438000,39.295041892392184,-76.65032957868694,LWC436,MD
1462535483000,39.28222821494164,-76.65771209656077,7BLG93,MD
1462535489000,39.29698286015127,-76.65477993530207,A405196,MD
1462535539000,39.28753766822293,-76.6532942631779,A336369,MD
1462535565000,39.292379725957574,-76.66189736980041,A291241,MD
1462535582000,39.2822574980764,-76.65766778094952,22417 C/A,MD
1462535624000,39.29466307634054,-76.64975310995625,KFA591,MD
1462535633000,39.292462331129876,-76.6619525638579,97547 B/Y,MD
1462535679000,39.292849268308736,-76.64885946673398,QYF155,MD
1462535761000,39.29244931917959,-76.66194386970095,5CLB30,MD
1462535807000,39.2797761324514,-76.65964761309408,A962522,MD
1462535814000,39.285381688673354,-76.6550223675339,4O/I3033,MD
1462535829000,39.29284850109033,-76.64888981545046,25384 C/A,MD
1462535877000,39.28439813070885,-76.65571640440282,7BMF54,MD
1462535886000,39.28750836994382,-76.65324706011023,2CNX641,MD
1462535902000,39.28752959173052,-76.65328125097275,2BLB00,MD
1462535912000,39.29243344460948,-76.66193326283566,4M/D 4526,MD
1462535928000,39.293040928666386,-76.64872152392532,A001990,MD
1462535945000,39.28221454064236,-76.65773316033973,A226863,MD
1462535946000,39.282226862890454,-76.65771414268647,42732 B/Y,MD
1462535957000,39.28536280486419,-76.65501397112283,31197 C/C,MD
1462535996000,39.29117215584056,-76.65024805394908,67825 B/Y,MD
1462507600000,39.28056549644616,-76.66034461884756,67573 C/B,MD
1462509064000,39.284597244465076,-76.65566074127776,88140 C/A,MD
1462511512000,39.287008784406886,-76.66545943922694,AWW774,MD
1462511776000,39.28054874292843,-76.66037919803892,1C/E2030,MD
1462512153000,39.2931297111472,-76.66133913773173,A097613,MD
1462512916000,39.28055602852468,-76.66036416059838,75508 C/C,MD
1462512994000,39.29312748033617,-76.66136990581796,5L/T9625,MD
1462513075000,39.2845381457552,-76.65572378976788,TYF482,MD
1462513327000,39.28055891623352,-76.66035820037926,04535 B/Y,MD
1462515556000,39.29312350439787,-76.66142983562037,VBE974,MD
1462515567000,39.29312350439787,-76.66142983562037,A590427,MD
1462516123000,39.287019697120115,-76.66543899201967,ZSA509,MD
1462517587000,39.287019697120115,-76.66543899201967,A233018,MD
1462517744000,39.28376117295184,-76.65621412936943,33570 B/Y,MD
1462524368000,39.2836999246472,-76.65605680163624,9CME41,MD
1462527938000,39.29244328569145,-76.66193983832275,IKF272,MD
1462527985000,39.29605872952569,-76.6591853738979,6AMT13,MD
1462528139000,39.283759720538455,-76.65577260849238,90073 C/B,MD
1462528155000,39.28224099858548,-76.65769275044242,1ALQ22,MD
1462528251000,39.29240316575463,-76.66191303150137,1ALQ22,MD
1462528421000,39.29378706876892,-76.64872893907351,A416795,MD
1462528472000,39.29245049977129,-76.66194465853347,A040850,MD
1462528604000,39.29245903100324,-76.66195035882188,2L/M4796,MD
1462529078000,39.29239681517789,-76.66190878825499,6A/Q0453,MD
1462530122000,39.292459515578656,-76.66195068259923,A704342,MD
1462530143000,39.28226513602366,-76.65765622206743,UXH482,MD
1462530216000,39.293787849548146,-76.64871211594804,SIF262,MD
1462530316000,39.28923992794104,-76.65121815869894,6BMM04,MD
1462530679000,39.28226607736257,-76.65765479749285,A856062,MD
1462531244000,39.292408465250936,-76.6619165724504,A713448,MD
1462531407000,39.29459056981607,-76.64902805493759,ROE042,MD
1462531533000,39.28751115726158,-76.65325155081591,27933 C/B,MD
1462531577000,39.29284939958831,-76.64885427373176,NQH327,MD
1462531693000,39.282250708296466,-76.65767805625816,86981 C/A,MD
1462531828000,39.287507846275105,-76.65324621641665,6Z/J3479,MD
1462531835000,39.28752569669301,-76.6532749755967,48063 C/C,MD
1462531900000,39.28750379579009,-76.65323969059588,NEB493,MD
1462531911000,39.28751442348068,-76.65325681308954,5CMJ07,MD
1462531912000,39.29284840469197,-76.64889362866268,2S/C9805,MD
1462531941000,39.28223363230631,-76.65770389819578,A527813,MD
1462531948000,39.28749267363979,-76.65322177146788,68784 C/A,MD
1462531959000,39.2822641070995,-76.65765777918908,55461 C/B,MD
1462531979000,39.29379128654644,-76.64863806037442,9CNX058,MD
1462532031000,39.28227953312671,-76.65763443422172,A327126,MD
1462532071000,39.282254199402345,-76.65767277299555,VLQ453,MD
1462532087000,39.287889948045766,-76.65298133396034,A286835,MD
1462532094000,39.28751650081415,-76.65326015992476,2CNK543,MD
1462532197000,39.28428275848009,-76.65597516097364,A385581,MD
1462532252000,39.2798378158646,-76.6596829409016,A385581,MD
1462532273000,39.29240285658665,-76.6619128249255,82392 C/C,MD
1462532421000,39.293786741417975,-76.64873599236833,97554 C/A,MD
1462532436000,39.2882717721704,-76.65258727845983,05887 C/C,MD
1462532458000,39.292849674845456,-76.64884338543581,TNH545,MD
1462532521000,39.29379081256502,-76.64864827305509,97755 C/B,MD
1462532575000,39.292438993155216,-76.6619369701913,WHI555,MD
1462532667000,39.27975431746109,-76.65963511904198,80854 C/B,MD
1462532724000,39.2937887260081,-76.64869323122961,SLY116,MD
1462532767000,39.27984808523594,-76.65968882245639,3CMO50,MD
1462532785000,39.279802371959086,-76.65966264119044,SUY034,MD
1462533629000,39.293788768145404,-76.64869232331472,A873897,MD
1462533821000,39.29241636186957,-76.66192184871107,A277994,MD
1462534419000,39.282239999714,-76.65769426208385,SVM771,MD
1462534568000,39.2875045690306,-76.65324093637977,A131911,MD
1462534647000,39.287507448790016,-76.65324557602014,A777165,MD
1462534661000,39.291517908752546,-76.65001541289938,63450 C/C,MD
1462534771000,39.287503786669156,-76.65323967590095,TJN523,MD
1462534794000,39.28227670961522,-76.65763870718085,JCP147,MD
1462534887000,39.282226862890454,-76.65771414268647,A603598,MD
1462534916000,39.28749775903965,-76.65322996466153,A776422,MD
1462534960000,39.29304205386573,-76.64869153871176,27031 B/Y,MD
1462535036000,39.292374464150896,-76.66189385403436,1CMZ13,MD
1462535061000,39.28987446624664,-76.65133223997309,MIR539,MD
1462535099000,39.287539876765074,-76.65329782140613,05149 C/C,MD
1462535179000,39.29242763772632,-76.66192938286744,4CLE08,MD
1462535232000,39.29379055807052,-76.64865375654229,HTB922,MD
1462535250000,39.28259642468645,-76.65735196783642,TGA964,MD
1462535257000,39.28224817400253,-76.6576818915301,A614823,MD
1462535294000,39.29378624795043,-76.64874662490833,6CNB636,MD
1462535304000,39.29371112583983,-76.64859987253068,GNR057,MD
1462535304000,39.29197499189434,-76.64956398704264,A040430,MD
1462535320000,39.28749407332308,-76.6532240265268,2CNF168,MD
1462535399000,39.29769044194956,-76.65648796765751,A614823,MD
1462535435000,39.29312650133066,-76.66138340858684,A915454,MD
1462535439000,39.28224738748985,-76.6576830817985,16787 C/C,MD
1462535465000,39.293040656321445,-76.64872878159152,A475500,MD
1462535524000,39.279793823868694,-76.65965774546116,6M/D 8861,MD
1462535617000,39.29378764445427,-76.64871653502055,A595779,MD
1462535651000,39.293791218227334,-76.64863953241786,BLH162,MD
1462535670000,39.28536280486419,-76.65501397112283,9CNW688,MD
1462535670000,39.279839667769295,-76.65968400153896,01435 C/A,MD
1462535826000,39.28751129654673,-76.65325177522112,56240 C/B,MD
1462535846000,39.293791175855695,-76.64864044538189,WSQ975,MD
1462535890000,39.29378932778334,-76.64868026502882,A881076,MD
1462535927000,39.28225249164663,-76.65767535742646,8M/D 2966,MD
1462535956000,39.282254900236666,-76.65767171238844,GNS733,MD
1462535979000,39.282278487231956,-76.65763601702581,GIS672,MD
1462508323000,39.29081271535326,-76.65045530536374,RGT205,MD
1462509546000,39.291833967868165,-76.64946185958176,3M/D 2185,MD
1462510538000,39.29487952134525,-76.66031030859861,EYK669,MD
1462510837000,39.283070882136535,-76.65685533174585,A659459,MD
1462512528000,39.29325190311375,-76.66129574002811,9BLY73,MD
1462512535000,39.28055602852468,-76.66036416059838,3Z/I3851,MD
1462512618000,39.28054874292843,-76.66037919803892,A162194,MD
1462512705000,39.28705013721695,-76.66538195625266,4BMK80,MD
1462512743000,39.2931297111472,-76.66133913773173,SSY513,MD
1462516064000,39.29312350439787,-76.66142983562037,HPG455,MD
1462516910000,39.28373402865225,-76.65581212389921,81958 C/C,MD
1462524169000,39.29379038816302,-76.64865741746857,MZH637,MD
1462524224000,39.2818893568004,-76.65752208673604,GML844,MD
1462525230000,39.293789557515424,-76.64867531508698,A442307,MD
1462527669000,39.29238434591855,-76.66190045670629,A303059,MD
1462528026000,39.29237504571004,-76.66189424261304,EXA687,MD
1462528162000,39.292397377646736,-76.66190916407817,EVJ159,MD
1462528326000,39.292468440440416,-76.66195664589813,COV212,MD
1462528393000,39.2822434952435,-76.65768897212678,SFD067,MD
1462528425000,39.2924569394555,-76.66194896131852,A359696,MD
1462528489000,39.29240693123708,-76.66191554747282,SFD067,MD
1462528700000,39.292383387139736,-76.66189981608184,WVC244,MD
1462528766000,39.292422053885936,-76.66192565192907,6BMM44,MD
1462529549000,39.291833967868165,-76.64946185958176,95900 C/A,MD
1462529888000,39.28752084384056,-76.65326715706506,TDS815,MD
1462530087000,39.2928493723633,-76.64885535066662,2CNA633,MD
1462530399000,39.287527232882915,-76.65327745058426,MCC703,MD
1462530574000,39.2930420671278,-76.6486911852935,2CNC241,MD
1462530887000,39.29127509798346,-76.6502438639297,7CMO82,MD
1462530889000,39.284291341888796,-76.6559756648445,4BMO19,MD
1462530926000,39.29312330506415,-76.66143321272163,A744400,MD
1462530944000,39.27984527700061,-76.65968721410185,4BMO19,MD
1462531035000,39.279756396354806,-76.65963630968227,7CMO82,MD
1462531433000,39.292447973862345,-76.66194297080425,37352 C/B,MD
1462531563000,39.27984443632086,-76.65968673262115,PPP165,MD
1462531627000,39.287503535496235,-76.65323927123103,A693220,MD
1462531718000,39.29503090426461,-76.6506146421007,JAE927,MD
1462531744000,39.29239458414267,-76.66190729755068,EWG865,MD
1462531795000,39.28222700747754,-76.65771392387572,0M/D 9274,MD
1462531843000,39.27983916693258,-76.65968371469583,5Q/J9337,MD
1462531846000,39.29503245162299,-76.65057311110837,7CNU993,MD
1462531866000,39.28224867479226,-76.65768113366033,A804484,MD
1462531899000,39.28224513069371,-76.65768649711936,76784 B/Y,MD
1462532051000,39.287512002503654,-76.65325291260302,A714353,MD
1462532051000,39.2875296470915,-76.65328134016599,HCI647,MD
1462532180000,39.29502978340328,-76.65064472594158,2BLJ19,MD
1462532257000,39.29284756458243,-76.64892686072088,4BLW77,MD
1462532296000,39.29379081972307,-76.64864811882352,FBX531,MD
1462532305000,39.287507587719716,-76.65324579985268,5CNV757,MD
1462532310000,39.28427993050345,-76.65597499496324,6CNG994,MD
1462532365000,39.27983535764328,-76.65968153300983,6CNG994,MD
1462532434000,39.279766348947305,-76.65964200980899,A576945,MD
1462532445000,39.28227051277917,-76.65764808515829,03419 C/C,MD
1462532453000,39.28788857115859,-76.65300003345396,2ALE63,MD
1462532568000,39.293125492727526,-76.66139731957601,9CNU565,MD
1462532617000,39.28226256005735,-76.65766012040423,A300606,MD
1462532667000,39.287545901925334,-76.65330752866731,97114 B/Y,MD
1462532677000,39.287542446202494,-76.65330196108027,6AMI81,MD
1462532690000,39.28226739492516,-76.65765280356045,UAK302,MD
1462532790000,39.292468063452,-76.66195639400688,A293946,MD
1462532846000,39.29378653232861,-76.64874049752993,A080660,MD
1462532881000,39.27982702061923,-76.65967675816412,8CNG742,MD
1462532925000,39.29632849740059,-76.65332598244899,1CNR149,MD
1462533297000,39.2924615095858,-76.66195201492918,4M/D 4983,MD
1462533439000,39.2841931384038,-76.65596990001644,FZK287,MD
1462534162000,39.292849012042254,-76.64886960381988,68007 C/B,MD
1462534491000,39.29371128830111,-76.64858436848775,3I/M6632,MD
1462534590000,39.282258195342,-76.65766672574311,7CNW306,MD
1462534628000,39.28226529120779,-76.65765598721963,71377 C/B,MD
1462534630000,39.28755233942688,-76.65331790026013,09929 B/Y,MD
1462534678000,39.287533232454685,-76.65328711661928,5CND005,MD
1462534995000,39.292461270845585,-76.66195185541082,TJV744,MD
1462535050000,39.28224664094248,-76.65768421158543,UHC742,MD
1462535189000,39.29237572044632,-76.66189469344963,7CND211,MD
1462535194000,39.29459056981607,-76.64902805493759,1BMY12,MD
1462535212000,39.28225402717991,-76.65767303362826,BVJ782,MD
1462535327000,39.28749658152806,-76.65322806754807,15348 C/C,MD
1462535346000,39.28752541174492,-76.6532745165109,4I/N0608,MD
1462535348000,39.29509724011484,-76.64893532125342,81700 C/C,MD
1462535394000,39.29124895925963,-76.65024248738432,8CLX11,MD
1462535398000,39.29241512683551,-76.66192102350196,5N/W2277,MD
1462535420000,39.282244616145825,-76.65768727581003,05359 C/C,MD
1462535483000,39.287546257705145,-76.65330810187157,DFK152,MD
1462535527000,39.287528628672625,-76.65327969937013,A361687,MD
1462535530000,39.29483100317326,-76.64904299960321,9BLH25,MD
1462535547000,39.28683650455347,-76.65384292698263,01830 C/B,MD
1462535561000,39.28754696003686,-76.65330923341284,A660832,MD
1462535610000,39.29467143241613,-76.64975332784536,38363 B/Y,MD
1462535612000,39.29379056237396,-76.64865366381783,3CNP755,MD
1462535633000,39.29285001247677,-76.64883002981631,82431 C/A,MD
1462535634000,39.292440407095874,-76.66193791493993,2S/B7543,MD
1462535650000,39.28223313360803,-76.65770465290046,6CNI237,MD
1462535672000,39.28226749021077,-76.65765265936004,5CNZ621,MD
1462535683000,39.28222041586633,-76.65772405126387,9CMC35,MD
1462535684000,39.284943418993734,-76.65541930012645,5CNG191,MD
1462535687000,39.28388327877054,-76.65631899259402,15374 C/A,MD
1462535687000,39.28752227283622,-76.65326945934972,A160449,MD
1462535768000,39.29503106144262,-76.65061042345366,10205 C/A,MD
1462535778000,39.28224757804416,-76.65768279342329,A716879,MD
1462535790000,39.292402707384255,-76.66191272523338,A363385,MD
1462535796000,39.282272075028104,-76.65764572092998,5CND165,MD
1462535801000,39.29122791474708,-76.65024137911573,10205 C/A,MD
1462535846000,39.279844995656305,-76.65968705296814,2AMX79,MD
1462535848000,39.28225578003733,-76.65767038094272,21206 C/C,MD
1462535920000,39.28224317566255,-76.65768945576437,4CNU139,MD
1462535935000,39.2930397416039,-76.64875315771751,7CNY494,MD
1462535938000,39.29244310532389,-76.66193971780709,99763 C/C,MD
1462535956000,39.28789324121146,-76.65293660950387,4BLO85,MD
1462527826000,39.275764673954114,-76.64271607222874,76324 C/C,MD
1462528017000,39.27581681968381,-76.64278449316154,2ALF86,MD
1462529258000,39.27579220113556,-76.64275219091847,9CNM817,MD
1462532540000,39.27581699997225,-76.6427847297198,A208279,MD
1462532642000,39.27581665055179,-76.64278427124172,1T/D0574,MD
1462532889000,39.2757792902094,-76.6427352503633,15777 C/A,MD
1462533232000,39.275820070790964,-76.6427887589717,7CMC64,MD
1462534414000,39.27581092089938,-76.64277675330757,00124 C/B,MD
1462534740000,39.27578338245865,-76.6427406198444,A111656,MD
1462534767000,39.27722876673104,-76.65823255655377,HOP342,MD
1462535165000,39.27579352003441,-76.64275392145883,67870 C/A,MD
1462535250000,39.2757864836309,-76.6427446889235,95500 C/C,MD
1462535304000,39.275825916196524,-76.64279642878674,A581807,MD
1462535404000,39.2758043560142,-76.64276813945614,19037 C/A,MD
1462535562000,39.275815604190036,-76.64278289830003,78241 C/B,MD
1462535675000,39.27580163591155,-76.6427645703823,EFY481,MD
1462535888000,39.275810212628144,-76.6427758239778,KPG718,MD
1462521246000,39.27499841942661,-76.66186394097157,A756155,MD
1462528136000,39.27580746666042,-76.64277222096612,BML395,MD
1462528613000,39.27576296521985,-76.64271383018144,5Q/M8719,MD
1462531267000,39.27727634912604,-76.65825860318539,9CNH996,MD
1462531828000,39.275811272125544,-76.64277721415493,A640854,MD
1462531865000,39.277113630469216,-76.6452391738207,EIN184,MD
1462532301000,39.27577254649815,-76.64272640187241,99742 C/C,MD
1462534760000,39.275759270119316,-76.64270898180311,A880434,MD
1462534841000,39.2757805613181,-76.64273691819773,5BMN90,MD
1462535031000,39.275809271439705,-76.64277458903506,5CLE82,MD
1462535297000,39.27576320600964,-76.64271414612413,UDA479,MD
1462535333000,39.27577252081579,-76.64272636817432,GIA321,MD
1462535336000,39.27728104453087,-76.65826117345281,38117 C/B,MD
1462535514000,39.275762265607874,-76.64271291221358,SYG361,MD
1462535523000,39.2757595549598,-76.64270935554516,GQH043,MD
1462535670000,39.275828115053116,-76.64279931392844,4M/D 4526,MD
1462535735000,39.2758184028795,-76.64278657048843,89276 C/A,MD
1462535949000,39.275788104875765,-76.64274681617509,1A/H9108,MD
1462528836000,39.27580141164275,-76.64276427611696,6A/Q0453,MD
1462529879000,39.27577409482332,-76.64272843344533,A704342,MD
1462532074000,39.27576361117952,-76.64271467775157,ZRW112,MD
1462532894000,39.27579401177952,-76.6427545666825,KNZ123,MD
1462534277000,39.27723716624385,-76.65823715445214,3M/D 9253,MD
1462534516000,39.27717775457824,-76.65820463247067,A154960,MD
1462534794000,39.27578511740558,-76.64274289628561,1CMZ13,MD
1462534937000,39.27582388174734,-76.64279375936565,4CLE08,MD
1462535147000,39.27582648504935,-76.64279717518421,79933 B/Y,MD
1462535741000,39.275780296399574,-76.64273657059547,A378952,MD
1462535757000,39.27582194545524,-76.64279121873743,A535507,MD
1462535770000,39.27582664810084,-76.64279738912569,4CNN765,MD
1462535951000,39.27580882357819,-76.64277400139149,A905149,MD
1462535955000,39.27577278600539,-76.64272671613224,4CLY67,MD
1462522409000,39.27548017929027,-76.66247549888745,A398008,MD
1462527427000,39.27579232136385,-76.64275234867122,A303059,MD
1462528083000,39.27578060118271,-76.64273697050447,COV212,MD
1462528458000,39.27579162239958,-76.64275143155321,WVC244,MD
1462531190000,39.27576568073734,-76.64271739323907,37352 C/B,MD
1462532547000,39.27578032635244,-76.64273660989693,A293946,MD
1462533054000,39.27577554848473,-76.64273034080898,4M/D 4983,MD
1462533509000,39.27717775457824,-76.65820463247067,A581027,MD
1462534619000,39.27576154143831,-76.64271196202345,7CNZ192,MD
1462534875000,39.27765946531538,-76.65794228296916,6CML37,MD
1462534947000,39.27578603326398,-76.64274409799256,7CND211,MD
1462535048000,39.275808455190415,-76.6427735180262,A073428,MD
1462535229000,39.27577363196393,-76.6427278261229,A746435,MD
1462535391000,39.27576016444999,-76.64271015526333,2S/B7543,MD
1462535548000,39.275805707150425,-76.64276991229549,A363385,MD
1462535639000,39.27575729854322,-76.64270639487843,A844645,MD
1462535695000,39.27576213149907,-76.64271273624809,99763 C/C,MD
1462535889000,39.27581408254002,-76.64278090172785,MOA208,MD
1462535966000,39.275778969578745,-76.64273482966061,A549866,MD
1462508378000,39.294099004588915,-76.66040877532622,85385 B/Y,MD
1462512038000,39.29421979200123,-76.67128363806911,45609 C/A,MD
1462512094000,39.29410233863557,-76.66031105929632,OBS919,MD
1462512801000,39.294219907768586,-76.6712724367758,WRZ915,MD
1462513202000,39.28734962350606,-76.66996639514836,8J/J1183,MD
1462513352000,39.29421947318989,-76.67131448527334,PXW706,MD
1462513597000,39.28763699369112,-76.6704853399662,6AMI78,MD
1462516340000,39.294099004588915,-76.66040877532622,1CNS789,MD
1462517122000,39.28776645338962,-76.66967837851458,14000 B/Y,MD
1462518619000,39.295626034973786,-76.65907222586137,A979235,MD
1462518672000,39.28792044096532,-76.67016219889814,7CNA123,MD
1462519730000,39.28769102760925,-76.67041313734885,83221 C/C,MD
1462520161000,39.295626034973786,-76.65907222586137,23462 B/Y,MD
1462520702000,39.29525739367163,-76.65905226869334,8Y/H6515,MD
1462527283000,39.29409458007307,-76.66052097884871,3CND343,MD
1462530700000,39.296060937459295,-76.6591156109301,1M/D 2201,MD
1462531153000,39.29325482895145,-76.66117755994115,NBN601,MD
1462531245000,39.29236017835859,-76.66188430873811,7CNA557,MD
1462531352000,39.29606242998577,-76.65906845232166,VYI321,MD
1462531398000,39.29325415343708,-76.66120484523664,9AMY35,MD
1462531642000,39.292364431274144,-76.66188715039631,A667073,MD
1462531684000,39.292353877541814,-76.66188009873972,61636 B/Y,MD
1462531769000,39.296062925456944,-76.659052797168,A690075,MD
1462531781000,39.292350758292585,-76.66187801456003,JCW224,MD
1462531943000,39.299334105737806,-76.66117820774782,86201 C/C,MD
1462531958000,39.29233978617449,-76.66187068335184,KTK658,MD
1462531963000,39.29411570578166,-76.67124414956841,2M/D 9595,MD
1462532025000,39.29830391306147,-76.65966980259428,A164886,MD
1462532052000,39.29606282424504,-76.65905599510957,MGU702,MD
1462532174000,39.293254425779196,-76.66119384482661,HND661,MD
1462532219000,39.29236489763438,-76.66188746200288,7BMT46,MD
1462532236000,39.29830227636362,-76.65968861412226,0M/D 8965,MD
1462532238000,39.298301324586774,-76.65969955345162,5ALS48,MD
1462532270000,39.29227671066225,-76.66182880553035,QKP203,MD
1462532531000,39.29313157445642,-76.6612852879271,A052078,MD
1462532555000,39.29325534220113,-76.66115682882125,YTU823,MD
1462532589000,39.29236515236909,-76.66188763220823,9CMO35,MD
1462533164000,39.29378675099442,-76.660425356398,GUY275,MD
1462533744000,39.29829408854153,-76.65976722016083,4BMU90,MD
1462533790000,39.29313205260885,-76.66126533415125,43513 C/B,MD
1462534706000,39.29830057001954,-76.65970822613524,A933128,MD
1462535017000,39.29232173041342,-76.66185861908653,A156554,MD
1462535059000,39.29236348840975,-76.66188652040536,5BMI14,MD
1462535088000,39.29933026064477,-76.66125978919757,87324 C/B,MD
1462535092000,39.294099004588915,-76.66040877532622,A045183,MD
1462535173000,39.29829460206984,-76.6597631215013,31837 C/B,MD
1462535225000,39.29830405091484,-76.65966821816465,9CNW319,MD
1462535312000,39.292363665881375,-76.66188663898606,ECW058,MD
1462535350000,39.298300472077365,-76.65970935184211,A074448,MD
1462535382000,39.29313329819556,-76.66121335458021,8ALH35,MD
1462535433000,39.29325577134631,-76.66113949484034,CQM582,MD
1462535509000,39.29816834405229,-76.65958807936694,A984408,MD
1462535517000,39.29933134790844,-76.66123454891515,A410854,MD
1462535563000,39.29904795062867,-76.66077451715174,30725 C/C,MD
1462535612000,39.29233978617449,-76.66187068335184,5BMV36,MD
1462535744000,39.29606104795501,-76.6591121196525,JRA387,MD
1462535765000,39.29829600173225,-76.65975195027747,77461 C/C,MD
1462535822000,39.29933243279995,-76.66121238508782,1J/A3994,MD
1462535847000,39.29829574117018,-76.6597540299198,A104130,MD
1462535851000,39.29231030927827,-76.6618509878599,2E/W4047,MD
1462535907000,39.29907411594534,-76.66077588916075,8CMQ11,MD
1462535922000,39.29829752653654,-76.65973978024992,A482880,MD
1462535954000,39.299332999715766,-76.66120080326223,7S/V2258,MD
1462535960000,39.2982947884483,-76.6597616339458,2CNR269,MD
1462507609000,39.2941112951597,-76.67131708826881,97361 C/A,MD
1462510355000,39.294099004588915,-76.66040877532622,3CLL32,MD
1462511685000,39.29411058262026,-76.6713296843344,8BLQ64,MD
1462512663000,39.29421947318989,-76.67131448527334,2BMJ58,MD
1462512910000,39.29421947318989,-76.67131448527334,VDE891,MD
1462516074000,39.29411161959632,-76.67131135297237,5CNP036,MD
1462520927000,39.28849869768646,-76.67155216350072,6ALN95,MD
1462524420000,39.28849869768646,-76.67155216350072,6CNS326,MD
1462524503000,39.29525739367163,-76.65905226869334,EPJ853,MD
1462524586000,39.294099004588915,-76.66040877532622,6CMD26,MD
1462524799000,39.293253746068224,-76.66122129963105,A829740,MD
1462526213000,39.29525035013063,-76.6592442721573,4BMP49,MD
1462528472000,39.292364431274144,-76.66188715039631,RAW322,MD
1462530028000,39.2983021135508,-76.65969048542551,A672910,MD
1462530120000,39.29229290709999,-76.66183936029711,17611 C/C,MD
1462531033000,39.299335320078725,-76.6611533993294,XOG559,MD
1462531067000,39.29933252577813,-76.66121048558702,54588 C/B,MD
1462531601000,39.29606196138872,-76.65908325834684,A441481,MD
1462531697000,39.29933348721242,-76.66119084393286,4M/D 2028,MD
1462532080000,39.298303702923924,-76.65967221782826,5AMN04,MD
1462532107000,39.299332330942605,-76.66121446598581,42479 B/Y,MD
1462532125000,39.293132917393095,-76.66122924584542,8AMV12,MD
1462532133000,39.29325390888503,-76.66121472315399,A317137,MD
1462532157000,39.29231234037537,-76.66185234497213,4CNQ772,MD
1462532351000,39.292315224670425,-76.66185427216317,2CNR355,MD
1462532378000,39.293254319420015,-76.66119814087375,A066934,MD
1462532471000,39.29325597752815,-76.66113116676814,A894070,MD
1462532525000,39.296061158963816,-76.65910861216297,6M/D 9410,MD
1462532668000,39.299332456531836,-76.66121190025646,7J/N6781,MD
1462532692000,39.293255871771315,-76.66113543848549,97361 C/A,MD
1462534529000,39.29829238753382,-76.65978079653316,7AMR92,MD
1462534604000,39.29606289632022,-76.65905371778639,LMW825,MD
1462534698000,39.29829554531914,-76.6597555930794,A836243,MD
1462534732000,39.298300250349385,-76.65971190029177,4BLV13,MD
1462534742000,39.298295462911426,-76.65975625080588,1AMJ55,MD
1462534779000,39.298298330633045,-76.65973336245797,2M/D 6638,MD
1462534818000,39.29829702918352,-76.65974374980844,MST598,MD
1462534835000,39.293132339056264,-76.6612533804158,60027 B/Y,MD
1462534921000,39.29325408156209,-76.66120774840265,14563 C/C,MD
1462534929000,39.29933255259517,-76.66120993772736,5M/D 8335,MD
1462534935000,39.29906332286764,-76.66077532321309,1CLG19,MD
1462535138000,39.298297267463134,-76.65974184801065,A822218,MD
1462535253000,39.29898879637478,-76.66077141532918,82512 C/C,MD
1462535303000,39.29325361799401,-76.66122647278937,A039346,MD
1462535446000,39.2923105565696,-76.66185115309183,A336369,MD
1462535489000,39.2982971136763,-76.65974307544032,76805 B/Y,MD
1462535519000,39.299330563628764,-76.66125062057182,A337918,MD
1462535575000,39.2931308106938,-76.66131716049952,QYF155,MD
1462535621000,39.299333369296676,-76.66119325289657,12177 C/A,MD
1462535670000,39.299332104270555,-76.66121909679003,A709118,MD
1462535726000,39.29313296952152,-76.66122707047441,25384 C/A,MD
1462535777000,39.298299107299776,-76.65972503803113,9CLU89,MD
1462535792000,39.29236453408,-76.6618872190878,2CNX641,MD
1462535809000,39.29229782259919,-76.66184264467189,2BLB00,MD
1462535839000,39.298293233673,-76.65977404318305,8M/D 8605,MD
1462535873000,39.298295404259285,-76.65975671893034,VKC642,MD
1462535983000,39.29236557986883,-76.66188791784948,45686 C/C,MD
1462512239000,39.29410994995848,-76.6713408683459,A097613,MD
1462513079000,39.29411523747179,-76.67125139962349,5L/T9625,MD
1462515642000,39.29421885246241,-76.6713745449539,VBE974,MD
1462515653000,39.29421885246241,-76.6713745449539,A590427,MD
1462515672000,39.29972179709045,-76.66167777413291,7ALS05,MD
1462520144000,39.291280972642284,-76.65993627385052,76371 B/Y,MD
1462528005000,39.29816524220094,-76.65958793772991,6AMT13,MD
1462528367000,39.29563268013792,-76.65926713119443,25968 C/B,MD
